pitch_type,pitch_id,game_date,start_speed,x0,z0,player_name,batter,pitcher,events,description,spin_dir,spin_rate,break_angle,break_length,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,px,pz,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs,tfs_zulu,catcher,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,hit_speed,hit_angle,effective_speed,release_spin_rate,release_extension,game_pk
CH,329,2016-07-30,85.01,1.34,6.177,Kris Bryant,592178,489119,Single,In play no out,134.01,2070.634,-29.8,6.3,14,Kris Bryant singles on a ground ball to center fielder Leonys Martin.   Dexter Fowler to 2nd.,R ,R,L,CHC,SEA,X,8,4,2,2,2016,8.15,7.82,0.789,2.187,null,null,451594,0,7,bot,112.68,82.74,194850,2016-07-30T19:48:50Z,572287,483561,160730_145029,-3.94,-123.817,-5.71,12.71,23.57,-19.9,3.43,1.63,214,98.2,7.74,84.73,1870,6.01,448420
FF,188,2016-07-30,91.43,0.883,6.453,Kris Bryant,592178,489119,Field Error,In play no out,163.607,2246.232,-20.3,3.2,1,Kris Bryant reaches on a fielding error by third baseman Kyle Seager.  ,R ,R,L,CHC,SEA,X,5,4,0,2,2016,3.21,10.86,-0.245,3.071,null,null,null,1,4,bot,103.55,170.73,191105,2016-07-30T19:11:05Z,572287,483561,160730_141241,-4.08,-133.155,-6.58,5.82,25.73,-12.4,3.43,1.63,123,102.3,0.94,91.36,2302,6.06,448420
FS,151,2016-07-29,82.79,-2.4,5.815,Kris Bryant,592178,547874,Single,In play run(s),279.75,1088.429,13,9.4,5,Kris Bryant singles on a line drive to left fielder Franklin Gutierrez.   Chris Coghlan scores.  ,R ,R,R,CHC,SEA,X,7,3,0,1,2016,-5.95,-1.07,-0.003,2.35,null,458085,null,2,2,bot,81.21,119.87,190847,2016-07-29T19:08:47Z,455104,427081,160729_141023,7.6,-120.273,-1.25,-8.89,19.05,-33.7,3.42,1.62,219,104.6,13.81,82.9,1195,6.1,448405
FF,286,2016-07-29,94.59,-1.378,5.953,Kris Bryant,592178,501992,Single,In play no out,201.154,2353.062,27.5,3.2,8,Kris Bryant singles on a sharp ground ball to center fielder Leonys Martin.  ,R ,R,R,CHC,SEA,X,8,4,1,1,2016,-4.22,10.86,-0.07,1.998,null,null,null,1,4,bot,100.5,81.72,194848,2016-07-29T19:48:48Z,455104,427081,160729_145025,5.03,-137.457,-8.62,-8.05,31.22,-11.38,3.42,1.62,269,108,6.55,95.82,2428,7.16,448405
CU,54,2016-07-29,70.39,-2.013,6.117,Kris Bryant,592178,547874,Double,In play no out,38.159,1148.631,-8,14.9,8,Kris Bryant doubles (25) on a sharp line drive to left fielder Franklin Gutierrez.,R ,R,R,CHC,SEA,X,7,3,0,1,2016,4.74,-6.1,0.09,1.892,null,null,null,1,1,bot,53.29,95.96,183853,2016-07-29T18:38:53Z,455104,427081,160729_134027,3,-102.212,1.05,5,17.36,-38.54,3.42,1.62,306,106.5,21.68,68.99,2303,5.41,448405
CH,55,2016-07-28,87.81,3.08,5.039,Kris Bryant,592178,519242,Double,In play run(s),104.557,2396.167,-33.9,8.1,6,Kris Bryant doubles (24) on a fly ball to center fielder J.   Shuck.   Dexter Fowler scores.,R ,R,L,CHC,CWS,X,8,1,1,1,2016,12.44,3.18,0.633,2.406,null,null,451594,0,1,bot,138.57,34.42,2030,2016-07-29T00:20:30Z,425900,427299,160728_192200,-10.2,-127.335,-1.26,20.36,26.88,-26.89,3.43,1.63,411,105.5,25.01,87.36,2363,6.28,448387
FF,42,2016-07-27,93.51,-1.747,6.446,Kris Bryant,592178,519168,Pop Out,In play out(s),212.138,2271.552,33.6,3.9,11,Kris Bryant pops out to first baseman Jose Abreu in foul territory.  ,R ,R,R,CHC,CWS,X,3,2,1,0,2016,-6.01,9.53,-0.194,3.648,null,null,451594,0,1,bot,165.48,174.3,2056,2016-07-28T00:20:56Z,425900,427537,160727_192229,6.28,-135.722,-4.88,-11.31,27.58,-14.18,3.42,1.62,132,84.1,69.42,92.99,2407,5.99,448372
CH,179,2016-07-27,84.66,-1.635,6.593,Kris Bryant,592178,519168,Groundout,In play out(s),224.652,1858.366,25,6.3,4,Kris Bryant grounds out shortstop Tim Anderson to first baseman Jose Abreu.  ,R ,R,R,CHC,CWS,X,6,4,2,2,2016,-7.19,7.23,-0.509,2.814,null,null,null,2,3,bot,106.59,149.88,10251,2016-07-28T01:02:51Z,425900,427537,160727_200430,5.02,-122.954,-4.89,-11.07,22.97,-20.97,3.42,1.62,32,79.8,-1.74,84.29,1767,6.06,448372
CU,337,2016-07-27,79.12,-1.726,6.588,Kris Bryant,592178,519168,Home Run,In play run(s),23.146,1033.363,-5.1,11.9,7,Kris Bryant homers (26) on a fly ball to left center field.,R ,R,R,CHC,CWS,X,7,1,3,1,2016,2.37,-5.6,-0.238,1.83,null,null,null,1,6,bot,67.5,43.07,15236,2016-07-28T01:52:36Z,425900,427537,160727_205412,2.69,-114.896,-2.16,3.22,18.4,-39.7,3.42,1.62,374,101.9,39.05,78.53,2238,5.71,448372
FF,9,2016-07-25,91.46,-1.595,5.833,Kris Bryant,592178,456068,Flyout,In play out(s),206.223,1701.583,16,4.5,3,Kris Bryant flies out to left fielder Melky Cabrera.  ,R ,R,R,CWS,CHC,X,7,1,0,0,2016,-3.87,7.81,0.42,3.111,null,null,null,1,1,top,55.83,70.53,1210,2016-07-26T00:12:10Z,425900,482608,160725_191302,6.6,-133.365,-3.69,-6.91,30.73,-18.14,3.41,1.62,351,92.1,36.64,90.14,2274,5.69,448345
SL,129,2016-07-25,88.91,-2.034,5.646,Kris Bryant,592178,456068,Single,In play out(s),183.133,705.044,-2.1,6.3,6,Kris Bryant singles on a line drive to left fielder Melky Cabrera.  Javier Baez out at home left fielder Melky Cabrera to catcher Dioner Navarro to second baseman Tyler Saladino to catcher Dioner Navarro.  ,R ,R,R,CWS,CHC,X,7,3,1,0,2016,-0.2,3.66,0.402,2.765,null,595879,null,2,3,top,85.27,121.9,4654,2016-07-26T00:46:54Z,425900,482608,160725_194742,6.31,-130.181,-2.35,-0.35,28.75,-25.86,3.41,1.62,280,106.2,13.85,87.8,2627,5.57,448345
CH,262,2016-07-25,85.77,-1.419,5.676,Kris Bryant,592178,456068,Groundout,In play out(s),287.771,1392.474,16,9.7,13,Kris Bryant grounds out second baseman Tyler Saladino to first baseman Jose Abreu.  ,R ,R,R,CWS,CHC,X,4,4,0,2,2016,-7.2,-2.35,-0.183,1.274,null,null,471083,2,5,top,144.16,156.49,12740,2016-07-26T01:27:40Z,425900,482608,160725_202841,5.38,-125.589,-3.67,-11.48,25.81,-35.85,3.41,1.62,98,51.8,4.66,85.05,1243,5.74,448345
SI,574,2016-07-25,90.83,-1.537,5.212,Kris Bryant,592178,458006,Single,In play out(s),260.679,1977.967,29.7,7.8,13,Kris Bryant singles on a line drive to left fielder Melky Cabrera.  Dexter Fowler to 3rd.    Kris Bryant out at 2nd left fielder Melky Cabrera to second baseman Tyler Saladino.,R ,R,R,CWS,CHC,X,7,3,1,1,2016,-10.02,1.6,-1.016,2.356,null,null,451594,1,9,top,77.15,114.28,30334,2016-07-26T03:03:34Z,425900,482608,160725_220716,4.78,-133.1,-1.92,-17.91,29.47,-29.24,3.41,1.62,178,74.5,18.8,91.57,2081,6.66,448345
FF,432,2016-07-24,92.31,-1.573,5.493,Kris Bryant,592178,448855,Single,In play no out,208.985,1729.832,19.2,4.6,7,Kris Bryant singles on a soft line drive to center fielder Kirk Nieuwenhuis.  ,R ,R,R,MIL,CHC,X,8,3,2,0,2016,-4.25,7.63,-0.387,1.746,null,null,null,0,6,top,129.03,85.67,202348,2016-07-24T20:23:48Z,518960,484499,160724_152610,4.61,-134.354,-6.51,-7.76,29.18,-18.16,3.42,1.62,254,76.5,22.36,94.04,2113,7.3,448331
FT,16,2016-07-23,90.87,-1.586,5.328,Kris Bryant,592178,605200,Flyout,In play out(s),230.279,1972.794,30,5.6,6,Kris Bryant flies out to right fielder Ramon Flores.  ,R ,R,R,MIL,CHC,X,9,1,3,1,2016,-7.8,6.43,0.29,2.69,null,null,null,1,1,top,198.11,68.09,231355,2016-07-23T23:13:55Z,518960,427090,160723_181616,7.54,-131.996,-2.92,-13.81,27.1,-20.7,3.42,1.62,356,95.3,34.97,90.89,2047,6.23,448316
FC,160,2016-07-23,86.36,-1.814,5.464,Kris Bryant,592178,605200,Single,In play no out,168.392,415.874,-3.3,7.3,9,Kris Bryant singles on a soft ground ball to third baseman Hernan Perez.  ,R ,R,R,MIL,CHC,X,5,4,0,1,2016,0.45,2.13,0.652,2.117,null,null,null,2,3,top,113.27,175.96,235700,2016-07-23T23:57:00Z,518960,427090,160723_185919,6,-125.503,-2.6,0.72,21.8,-28.65,3.42,1.62,30,50.7,-66.25,86.9,2309,6.36,448316
FF,489,2016-07-23,93.34,-1.088,6.024,Kris Bryant,592178,592804,Pop Out,In play out(s),192.963,2341.024,20.6,2.8,11,Kris Bryant pops out to first baseman Chris Carter in foul territory.  ,R ,R,R,MIL,CHC,X,3,2,2,1,2016,-2.63,11.37,-0.774,3.037,null,null,null,1,8,top,161.15,186.27,13943,2016-07-24T01:39:43Z,518960,427090,160723_204203,1.76,-135.657,-5.99,-4.91,28.74,-10.84,3.42,1.62,90,82.3,74.26,94.15,2457,6.69,448316
FC,332,2016-07-23,85.45,-1.961,5.413,Kris Bryant,592178,605200,Groundout,In play out(s),151.231,629.9,-7.2,7.1,6,Kris Bryant grounds out shortstop Jonathan Villar to first baseman Chris Carter.  ,R ,R,R,MIL,CHC,X,6,4,1,1,2016,1.64,2.93,0.692,2.245,null,null,null,1,6,top,107.21,151.72,4541,2016-07-24T00:45:41Z,518960,427090,160723_194801,6.02,-124.23,-2.26,2.6,21.47,-27.45,3.42,1.62,144,91.7,10.55,85.84,2333,6.23,448316
SI,12,2016-07-22,95.55,-1.467,6.131,Kris Bryant,592178,519076,Field Error,In play no out,254.227,1839.994,29.4,6.7,1,Kris Bryant reaches on a fielding error by second baseman Scooter Gennett.  ,R ,R,R,MIL,CHC,X,4,4,0,0,2016,-8.63,2.4,-0.678,2.999,null,null,null,0,1,top,119.33,145.06,1321,2016-07-23T00:13:21Z,518960,427044,160722_191532,5.25,-138.998,-3.63,-16.97,29.83,-27.38,3.51,1.62,144,63.4,18.67,95.03,2051,5.85,448301
SI,106,2016-07-22,93.68,-1.506,6.175,Kris Bryant,592178,519076,Fielders Choice Out,In play out(s),239.839,2029.381,31.9,6,6,Kris Bryant reaches on a fielder's choice out second baseman Scooter Gennett to catcher Jonathan Lucroy.   Jason Hammel out at home.    Dexter Fowler to 3rd.    Kris Bryant to 2nd on the throw.,R ,R,R,MIL,CHC,X,4,4,0,0,2016,-8.75,5.04,0.584,2.693,434628,451594,null,0,2,top,123.57,143.84,3923,2016-07-23T00:39:23Z,518960,427044,160722_194126,8.67,-135.657,-5.14,-16.41,27.84,-22.64,3.47,1.62,130,103.1,4.67,93.86,2329,6.44,448301
SI,243,2016-07-22,94,-1.538,6.063,Kris Bryant,592178,519076,Double,In play no out,248.493,1820.3,29.3,6.6,11,Kris Bryant doubles (23) on a line drive to left fielder Ryan Braun.   Dexter Fowler to 3rd.,R ,R,R,MIL,CHC,X,7,3,0,1,2016,-8.43,3.28,-1.091,2.53,null,null,451594,2,4,top,35.7,103.85,12650,2016-07-23T01:26:50Z,518960,427044,160722_202222,4.16,-136.592,-4.73,-15.95,29.82,-25.89,3.41,1.62,263,82.7,24.31,93.48,2177,5.97,448301
SL,590,2016-07-22,90.04,-2.405,5.774,Kris Bryant,592178,430641,Flyout,In play out(s),144.112,535.725,-6.9,6.8,7,Kris Bryant flies out to center fielder Ramon Flores.  ,R ,R,R,MIL,CHC,X,8,1,1,2,2016,1.61,2.18,-0.404,1.66,null,null,451594,0,9,top,137.51,116.57,30345,2016-07-23T03:03:45Z,518960,427044,160722_220605,4.65,-130.364,-5.22,2.82,22.56,-28.27,3.31,1.62,216,84.9,59.25,89.21,2621,5.58,448301
FT,292,2016-07-20,88.52,-1.065,5.537,Kris Bryant,592178,112526,Double,In play no out,262.76,2244.539,30.8,8.5,12,Kris Bryant doubles (22) on a line drive to right fielder Curtis Granderson.,R ,R,R,CHC,NYM,X,9,3,1,2,2016,-11.84,1.46,1.059,2.839,null,null,null,0,5,bot,154.65,56.8,194519,2016-07-20T19:45:19Z,518595,427554,160720_144643,9.27,-128.376,-0.97,-19.7,27.35,-29.67,3.42,1.61,310,93.3,20.69,86.7,2110,5.42,448283
FF,388,2016-07-20,90.94,2.005,5.641,Kris Bryant,592178,455374,Pop Out,In play out(s),154.992,2727.881,-39.7,3.4,14,Kris Bryant pops out to first baseman James Loney.  ,R ,R,L,CHC,NYM,X,3,2,3,2,2016,6,12.81,0.879,2.122,null,null,null,1,6,bot,164.8,159.04,201656,2016-07-20T20:16:56Z,518595,427554,160720_151821,-4.95,-132.19,-7.29,10.51,30.66,-9.65,3.42,1.61,126,74.2,69.81,90.96,2317,6.57,448283
FT,167,2016-07-20,85.91,-1.137,5.641,Kris Bryant,592178,112526,Groundout,In play out(s),236.976,1861.875,27.7,7,1,Kris Bryant grounds out shortstop Jose Reyes to first baseman James Loney.  ,R ,R,R,CHC,NYM,X,6,4,0,2,2016,-8.54,5.51,-0.34,2.981,null,null,null,0,3,bot,93.73,152.93,190918,2016-07-20T19:09:18Z,518595,427554,160720_141043,4.69,-124.606,-1.77,-13.41,25.48,-23.46,3.42,1.61,94,72.2,2.75,83.95,2063,5.27,448283
FF,32,2016-07-19,99.4,-0.607,6.318,Kris Bryant,592178,592789,Single,In play no out,202.496,2334.153,32.3,3,8,Kris Bryant singles on a ground ball to second baseman Neil Walker.   Tommy La Stella to 2nd.,R ,R,R,CHC,NYM,X,4,4,1,0,2016,-4.2,10.12,-0.138,2.009,null,null,600303,0,1,bot,131.3,142.25,231859,2016-07-19T23:18:59Z,425784,427081,160719_182025,2.89,-144.229,-10.4,-8.88,32.78,-10.74,3.44,1.61,149,87.2,2.25,99.93,2287,6.69,448268
FF,127,2016-07-19,98.61,-0.423,6.321,Kris Bryant,592178,592789,Lineout,In play out(s),193.443,2335.198,20.9,2.5,6,Kris Bryant lines out to center fielder Curtis Granderson.  ,R ,R,R,CHC,NYM,X,8,3,0,0,2016,-2.58,10.75,0.574,2.52,608365,471083,600303,2,2,bot,123.68,61.38,234958,2016-07-19T23:49:58Z,425784,427081,160719_185123,3.77,-143.673,-9.06,-5.38,34.09,-9.68,3.44,1.61,366,102.2,23.78,99.96,2282,7.08,448268
FF,283,2016-07-19,96.04,-0.691,6.447,Kris Bryant,592178,592789,Pop Out,In play out(s),192.259,2413.667,23.5,2.5,11,Kris Bryant pops out to shortstop Asdrubal Cabrera.  ,R ,R,R,CHC,NYM,X,6,2,0,1,2016,-2.5,11.46,-0.979,2.836,null,null,null,0,5,bot,106.93,160.05,3807,2016-07-20T00:38:07Z,425784,427081,160719_193928,0.1,-139.572,-8.23,-4.93,31.19,-9.48,3.44,1.61,120,92.5,67.81,96.52,2236,6.64,448268
FF,432,2016-07-19,97,-1.762,4.942,Kris Bryant,592178,570663,Single,In play no out,237.173,2526.143,42.7,5.5,9,Kris Bryant singles on a ground ball to left fielder Yoenis Cespedes.  ,R ,R,R,CHC,NYM,X,7,4,0,1,2016,-10.31,6.61,0.26,1.98,null,null,null,2,7,bot,98.81,113.26,12801,2016-07-20T01:28:01Z,425784,427081,160719_202925,9.32,-140.734,-4.81,-20.59,33.1,-18.89,3.44,1.61,186,95.8,-3.46,96.32,2588,6.2,448268
SI,595,2016-07-19,97.53,-1.279,6.277,Kris Bryant,592178,544727,Grounded Into DP,In play out(s),248.617,2217.159,37,6.3,13,Kris Bryant grounds into a double play third baseman Jose Reyes to second baseman Neil Walker to first baseman James Loney.   Matt Szczur out at 2nd.,R ,R,R,CHC,NYM,X,5,4,1,1,2016,-9.86,3.82,-0.985,2.519,546991,595879,519333,2,9,bot,100.84,169.21,21456,2016-07-20T02:14:56Z,425784,427081,160719_211620,4.42,-142.018,-6.23,-20.21,31.37,-24.26,3.44,1.61,105,75,-20.67,97.43,2422,6.15,448268
SL,312,2016-07-18,88.05,1.03,5.733,Kris Bryant,592178,571927,Single,In play no out,158.518,723.045,-3.2,6.5,13,Kris Bryant singles on a line drive to left fielder Yoenis Cespedes.  ,R ,R,L,CHC,NYM,X,7,3,3,1,2016,1.39,3.49,-0.709,1.825,null,null,null,0,5,bot,85.78,136.66,4339,2016-07-19T00:43:39Z,518595,427058,160718_194505,-4.88,-128.365,-4.78,2.34,24.4,-26.22,3.31,1.61,232,106.6,10.57,88.29,2036,6.2,448255
CU,437,2016-07-18,76.66,-1.658,5.892,Kris Bryant,592178,607625,Lineout,In play out(s),29.739,1998.004,-9.7,14.9,1,Kris Bryant lines out sharply to left fielder Yoenis Cespedes.  ,R ,R,R,CHC,NYM,X,7,3,1,1,2016,6.12,-10.78,-0.61,2.934,null,null,null,1,7,bot,69.03,104.1,12407,2016-07-19T01:24:07Z,518595,427058,160718_202535,0.56,-111.215,3.93,7.6,21.66,-45.47,3.3,1.61,300,106.2,17.31,75.65,3418,5.93,448255
CU,324,2016-07-17,81.69,2.467,6.254,Kris Bryant,592178,430935,Single,In play no out,321.405,1172.701,9.4,11.6,9,Kris Bryant singles on a soft fly ball to center fielder Ian Desmond.  ,R ,R,L,CHC,TEX,X,8,1,1,2,2016,-4.23,-5.35,0.267,1.921,null,null,null,2,6,bot,134.51,103.59,195214,2016-07-17T19:52:14Z,455139,484183,160717_145338,-3.86,-118.749,-1.63,-5.99,24.66,-39.68,3.44,1.61,234,67.6,33.42,81.32,2075,6.31,448246
SL,302,2016-07-16,83.14,-2.725,5.675,Kris Bryant,592178,506433,Field Error,In play no out,53.269,1484.767,-15.1,11.2,2,Rangers challenged (force play) call on the field was upheld: Kris Bryant reaches on a force attempt missed catch error by second baseman Rougned Odor assist to third baseman Adrian Beltre.    Jason Hammel to 2nd.,R ,R,R,CHC,TEX,X,5,4,1,1,2016,6.7,-5.05,-0.172,2.839,null,null,434628,1,5,bot,103.55,168.7,195051,2016-07-16T19:50:51Z,435064,483630,160716_145253,4.02,-120.953,1.52,9.92,23.79,-39.58,3.44,1.61,114,91.9,3.73,82.67,2633,6.07,448231
CH,55,2016-07-15,85.01,1.22,5.77,Kris Bryant,592178,527048,Flyout,In play out(s),122.928,2113.954,-31.3,7,8,Kris Bryant flies out to left fielder Ryan Rua.  ,R ,R,L,CHC,TEX,X,7,1,2,1,2016,9.66,6.21,0.059,1.725,null,null,null,1,1,bot,100.84,113.77,183429,2016-07-15T18:34:29Z,455139,427113,160715_133547,-5.93,-123.602,-5.36,15.12,21.87,-22.38,3.35,1.61,260,80.9,45.42,84.7,1639,5.91,448216
FF,171,2016-07-15,93.08,0.973,5.591,Kris Bryant,592178,527048,Flyout,In play out(s),138.933,1806.986,-26.1,4.9,1,Kris Bryant flies out to right fielder Nomar Mazara.  ,R ,R,L,CHC,TEX,X,9,1,0,0,2016,5.92,6.75,-0.556,2.829,null,null,450314,1,3,bot,185.11,118.34,190600,2016-07-15T19:06:00Z,455139,427113,160715_140720,-6.16,-135.265,-3.77,11.07,26.81,-19.47,3.35,1.6,253,83.6,41.47,93.21,1951,6.26,448216
FF,317,2016-07-15,92.88,1.158,5.548,Kris Bryant,592178,527048,Single,In play no out,134.406,2332.26,-37.6,5.2,14,Kris Bryant singles on a line drive to left fielder Ryan Rua.  ,R ,R,L,CHC,TEX,X,7,3,1,1,2016,8.38,8.17,0.2,1.335,null,null,null,0,6,bot,96.78,99.02,194907,2016-07-15T19:49:07Z,455139,427113,160715_145028,-5.46,-135.109,-8.06,15.52,29.04,-16.98,3.35,1.6,271,97.7,17,92.52,2008,6.05,448216
FC,400,2016-07-15,89.48,-1.054,5.487,Kris Bryant,592178,501817,Flyout,In play out(s),153.729,1207.591,-12.1,5.5,4,Kris Bryant flies out to center fielder Ian Desmond.  ,R ,R,R,CHC,TEX,X,8,1,0,0,2016,2.75,5.52,-0.33,2.194,null,519333,450314,2,6,bot,130.79,60.36,200953,2016-07-15T20:09:53Z,455139,427113,160715_151113,0.95,-130.549,-4.22,4.81,23.58,-22.43,3.35,1.6,384,98.4,35.95,90.3,2414,6.37,448216
CH,413,2016-07-10,82.64,1.559,5.981,Kris Bryant,592178,502046,Single,In play no out,130.051,1561.028,-20.7,7.1,12,Kris Bryant singles on a line drive to center fielder Andrew McCutchen.  ,R ,R,L,PIT,CHC,X,8,3,2,0,2016,6.71,5.59,0.737,2.635,null,null,null,2,6,top,102.97,85.06,192318,2016-07-10T19:23:18Z,518700,482663,160710_152448,-4.04,-120.646,-3,9.94,22.42,-23.82,3.43,1.61,295,94.6,20.69,82.06,1375,5.76,448189
SI,557,2016-07-10,94.21,2.934,5.199,Kris Bryant,592178,453265,Single,In play run(s),118.988,2490.423,-39.3,5.9,13,Kris Bryant singles on a line drive to left fielder Starling Marte.   Matt Szczur scores.    Kris Bryant to 2nd on the throw.,R ,R,L,PIT,CHC,X,7,3,1,1,2016,10.74,5.91,-0.753,2.038,null,519333,null,2,8,top,80.55,100.82,201006,2016-07-10T20:10:06Z,518700,482663,160710_161143,-13.81,-137.29,-4.77,20.62,28.67,-20.75,3.43,1.61,255,106.4,14.04,94.76,2380,6.54,448189
FC,273,2016-07-10,85.51,1.733,5.377,Kris Bryant,592178,477003,Single,In play no out,188.483,618.111,2.8,6.9,9,Kris Bryant singles on a line drive to center fielder Andrew McCutchen.  ,R ,R,L,PIT,CHC,X,8,3,1,2,2016,-0.49,3.26,0.4,2.101,null,null,null,2,4,top,118.12,97.18,184319,2016-07-10T18:43:19Z,518700,482663,160710_144441,-3.15,-125.347,-2.7,-0.79,24.04,-26.89,3.43,1.61,281,95.6,17.93,86.89,2387,6.78,448189
SI,659,2016-07-09,94.6,-2.25,5.85,Kris Bryant,592178,453172,Groundout,In play out(s),257.081,1583.819,24.7,6.8,13,Kris Bryant grounds out shortstop Jordy Mercer to first baseman David Freese.  ,R ,R,R,PIT,CHC,X,6,4,2,1,2016,-7.55,1.69,-1.186,2.432,null,null,null,1,8,top,110.36,153.9,22718,2016-07-10T02:27:18Z,518700,427520,160709_222816,5.6,-138.234,-4.09,-14.71,29,-28.8,3.43,1.61,148,76.4,10.59,95.19,2152,6.37,448174
SL,308,2016-07-09,88.97,-1.43,6.153,Kris Bryant,592178,504379,Double,In play no out,150.467,849.333,-9.4,6.2,9,Kris Bryant doubles (21) on a line drive to right fielder Matt Joyce.,R ,R,R,PIT,CHC,X,9,3,0,2,2016,2.15,3.76,0.528,1.921,null,null,null,0,4,top,187.57,64.5,4449,2016-07-10T00:44:49Z,518700,427520,160709_204541,4.33,-129.633,-5.97,3.74,21.8,-25.57,3.43,1.61,351,93.8,22.86,88.99,2034,5.9,448174
SL,104,2016-07-09,85.94,-2.343,5.66,Kris Bryant,592178,641771,Flyout,In play out(s),71.813,1019.519,-14.5,9.2,8,Kris Bryant flies out to left fielder Starling Marte.  ,R ,R,R,PIT,CHC,X,7,1,2,2,2016,5.21,-1.76,0.231,2.009,595879,null,null,2,2,top,46.35,75.17,234451,2016-07-09T23:44:51Z,518700,427520,160709_194537,4.71,-125.518,-2.05,8.38,23.65,-34.93,3.43,1.61,338,91.1,30.95,86.46,0,6.41,448174
FT,12,2016-07-08,93.58,0.817,5.714,Kris Bryant,592178,434538,Double,In play no out,121.215,2269.959,-37.8,6.1,9,Kris Bryant doubles (20) on a line drive to center fielder Andrew McCutchen.,R ,R,L,PIT,CHC,X,8,3,0,0,2016,9.67,5.82,0.46,1.993,null,null,null,1,1,top,107.21,78.39,231052,2016-07-08T23:10:52Z,456124,427315,160708_191157,-4.35,-136.817,-6.15,18.31,30.39,-21.08,3.44,1.62,282,100.6,16.66,94.32,2049,6.6,448159
SL,149,2016-07-08,86.47,0.266,6.034,Kris Bryant,592178,434538,Flyout,In play out(s),165.541,1198.042,-5.2,5.6,11,Kris Bryant flies out to left fielder Starling Marte.  ,R ,R,L,PIT,CHC,X,7,1,0,2,2016,1.59,6.13,-0.722,2.732,null,null,450314,0,3,top,82.36,94.76,235158,2016-07-08T23:51:58Z,456124,427315,160708_195305,-3,-126.759,-3.9,2.61,23.89,-22.04,3.44,1.62,244,80.8,51.05,87.26,2131,6.36,448159
FT,679,2016-07-08,94.13,-1.336,5.706,Kris Bryant,592178,519263,Single,In play no out,218.442,1941.606,28.2,4.6,5,Kris Bryant singles on a line drive to center fielder Andrew McCutchen.  ,R ,R,R,PIT,CHC,X,8,3,3,2,2016,-5.97,7.48,0.169,2.549,null,null,null,2,9,top,142.36,86.88,22222,2016-07-09T02:22:22Z,518700,427315,160708_222336,6.18,-137.091,-5.28,-11.41,29.18,-17.8,3.44,1.62,235,82.2,15.32,92.89,2177,5.55,448159
SL,47,2016-07-06,88.41,-1.634,5.734,Kris Bryant,592178,543101,Groundout,In play out(s),142.308,535.169,-7.1,6.9,5,Kris Bryant grounds out third baseman Eugenio Suarez to first baseman Joey Votto.  ,R ,R,R,CHC,CIN,X,5,4,2,1,2016,1.71,2.17,0.213,2.407,null,null,null,1,1,bot,103.72,166.33,183343,2016-07-06T18:33:43Z,571466,503493,160706_133514,4.16,-129.019,-2.96,2.91,24.34,-28.41,3.43,1.61,116,65,-29.64,88.1,712,5.84,448134
SL,311,2016-07-06,88.75,-1.544,5.574,Kris Bryant,592178,543101,Single,In play no out,133.824,429.386,-6.4,7.2,8,Kris Bryant singles on a line drive to left fielder Jose Peraza.  ,R ,R,R,CHC,CIN,X,7,3,3,1,2016,1.61,1.51,0.209,1.898,null,null,null,1,5,bot,98.26,104.52,194838,2016-07-06T19:48:38Z,571466,503493,160706_145009,3.95,-129.064,-3.65,2.76,23.67,-29.53,3.43,1.61,281,83.6,24.7,89.2,2158,6.39,448134
SL,197,2016-07-06,89.69,-1.596,5.561,Kris Bryant,592178,543101,Flyout,In play out(s),173.573,871.558,-3.7,5.9,8,Kris Bryant flies out to center fielder Billy Hamilton.  ,R ,R,R,CHC,CIN,X,8,1,2,1,2016,0.5,4.42,0.161,1.946,null,null,null,0,3,bot,141.29,106.34,191623,2016-07-06T19:16:23Z,571466,503493,160706_141753,4.39,-130.676,-4.66,0.88,24.77,-24.37,3.43,1.61,313,92.5,49.61,89.74,2147,6.11,448134
FF,241,2016-07-05,92.78,0.313,5.775,Kris Bryant,592178,605232,Home Run,In play run(s),164.184,2257.733,-21.3,3.2,5,Kris Bryant homers (25) on a line drive to left field.,R ,R,L,CHC,CIN,X,7,3,1,2,2016,3.15,11.08,-0.062,2.688,null,null,null,1,3,bot,31.46,54.76,192302,2016-07-05T19:23:02Z,541608,427339,160705_142416,-2.08,-135.271,-5.94,5.74,34.26,-11.92,3.43,1.62,404,107.6,28.37,92.37,2284,6.37,448119
SL,347,2016-07-05,80.47,0.652,6.017,Kris Bryant,592178,605232,Flyout,In play out(s),237.592,375.559,5.3,9,4,Kris Bryant flies out to center fielder Billy Hamilton.  ,R ,R,L,CHC,CIN,X,8,1,2,0,2016,-1.83,1.11,-0.383,2.474,null,null,595879,2,4,bot,144.18,82.03,195300,2016-07-05T19:53:00Z,541608,427339,160705_145414,-1.85,-117.273,-1.64,-2.56,21.06,-30.55,3.43,1.62,251,99,56.11,79.24,0,5.29,448119
